"","id","inclinacion_peligrosa"
"6868",24477,0
"6869",24478,1
"6870",24481,0
"6871",24482,0
"6872",24483,0
"6873",24484,0
"6874",24487,0
"6875",24495,0
"6876",24496,0
"6877",24499,0
"6878",24502,0
"6879",24504,0
"6880",24505,0
"6881",24515,1
"6882",24518,0
"6883",24520,0
"6884",24531,1
"6885",24532,1
"6886",24533,0
"6887",24534,1
"6888",24536,0
"6889",24539,1
"6890",24541,1
"6891",24547,0
"6892",24549,0
"6893",24550,1
"6894",24551,1
"6895",24554,1
"6896",24555,1
"6897",24564,1
"6898",24568,0
"6899",24570,0
"6900",24572,0
"6901",24577,1
"6902",24578,0
"6903",24580,0
"6904",24582,0
"6905",24584,0
"6906",24586,0
"6907",24588,0
"6908",24590,0
"6909",24591,0
"6910",24606,1
"6911",24617,1
"6912",24621,0
"6913",24623,0
"6914",24624,0
"6915",24633,0
"6916",24638,0
"6917",24646,1
"6918",24652,1
"6919",24653,1
"6920",24656,1
"6921",24661,0
"6922",24667,0
"6923",24669,0
"6924",24672,0
"6925",24677,0
"6926",24683,0
"6927",24684,0
"6928",24686,0
"6929",24688,0
"6930",24689,0
"6931",24693,1
"6932",24696,1
"6933",24697,1
"6934",24698,0
"6935",24701,1
"6936",24704,0
"6937",24712,0
"6938",24713,0
"6939",24718,1
"6940",24721,0
"6941",24733,1
"6942",24748,1
"6943",24749,1
"6944",24752,0
"6945",24753,1
"6946",24759,0
"6947",24760,0
"6948",24763,0
"6949",24773,0
"6950",24774,0
"6951",24776,0
"6952",24777,0
"6953",24779,1
"6954",24780,0
"6955",24781,1
"6956",24782,1
"6957",24783,1
"6958",24789,1
"6959",24794,0
"6960",24797,0
"6961",24804,0
"6962",24805,0
"6963",24808,1
"6964",24816,1
"6965",24820,1
"6966",24826,0
"6967",24834,1
"6968",24844,0
"6969",24850,1
"6970",24851,0
"6971",24859,0
"6972",24868,0
"6973",24871,0
"6974",24881,1
"6975",24891,1
"6976",24894,1
"6977",24906,0
"6978",24907,0
"6979",24908,0
"6980",24912,0
"6981",24917,0
"6982",24919,1
"6983",24921,1
"6984",24931,1
"6985",24932,0
"6986",24933,1
"6987",24935,0
"6988",24941,1
"6989",24942,1
"6990",24943,1
"6991",24946,0
"6992",24953,0
"6993",24961,0
"6994",24964,1
"6995",24966,1
"6996",24969,1
"6997",24972,1
"6998",24975,1
"6999",24980,1
"7000",24981,1
"7001",24988,0
"7002",24991,0
"7003",24997,0
"7004",24998,1
"7005",25000,1
"7006",25006,1
"7007",25012,1
"7008",25021,1
"7009",25022,1
"7010",25025,0
"7011",25026,0
"7012",25031,0
"7013",25033,0
"7014",25041,1
"7015",25047,0
"7016",25050,0
"7017",25055,1
"7018",25058,1
"7019",25059,1
"7020",25065,0
"7021",25066,0
"7022",25067,0
"7023",25070,0
"7024",25073,0
"7025",25077,0
"7026",25083,0
"7027",25084,0
"7028",25085,1
"7029",25086,1
"7030",25087,1
"7031",25095,1
"7032",25096,1
"7033",25098,0
"7034",25104,0
"7035",25105,1
"7036",25111,1
"7037",25112,1
"7038",25113,1
"7039",25115,1
"7040",25117,0
"7041",25129,1
"7042",25133,1
"7043",25135,1
"7044",25136,1
"7045",25140,1
"7046",25142,1
"7047",25144,1
"7048",25151,1
"7049",25152,1
"7050",25155,1
"7051",25156,1
"7052",25158,1
"7053",25160,1
"7054",25164,1
"7055",25165,1
"7056",25167,1
"7057",25170,1
"7058",25171,1
"7059",25172,1
"7060",25174,1
"7061",25178,0
"7062",25179,1
"7063",25180,0
"7064",25186,1
"7065",25187,1
"7066",25190,1
"7067",25194,1
"7068",25199,1
"7069",25200,1
"7070",25203,1
"7071",25210,1
"7072",25212,1
"7073",25216,1
"7074",25221,1
"7075",25223,0
"7076",25225,0
"7077",25228,0
"7078",25230,0
"7079",25239,1
"7080",25240,1
"7081",25241,1
"7082",25243,0
"7083",25249,1
"7084",25250,1
"7085",25251,1
"7086",25253,0
"7087",25257,1
"7088",25264,0
"7089",25265,0
"7090",25268,0
"7091",25271,1
"7092",25278,1
"7093",25285,0
"7094",25286,1
"7095",25289,1
"7096",25296,1
"7097",25300,1
"7098",25302,1
"7099",25307,1
"7100",25310,1
"7101",25312,1
"7102",25316,1
"7103",25323,0
"7104",25334,0
"7105",25337,1
"7106",25338,1
"7107",25339,0
"7108",25341,1
"7109",25342,1
"7110",25345,1
"7111",25347,0
"7112",25348,1
"7113",25352,1
"7114",25357,0
"7115",25359,0
"7116",25361,1
"7117",25362,1
"7118",25366,1
"7119",25369,0
"7120",25377,1
"7121",25378,1
"7122",25394,0
"7123",25395,0
"7124",25397,1
"7125",25408,0
"7126",25412,1
"7127",25432,1
"7128",25433,0
"7129",25434,0
"7130",25439,0
"7131",25442,0
"7132",25446,0
"7133",25448,1
"7134",25449,0
"7135",25452,0
"7136",25461,1
"7137",25462,1
"7138",25466,1
"7139",25472,1
"7140",25473,1
"7141",25478,1
"7142",25484,0
"7143",25487,0
"7144",25488,0
"7145",25489,0
"7146",25494,0
"7147",25495,0
"7148",25496,0
"7149",25497,0
"7150",25504,0
"7151",25505,0
"7152",25506,0
"7153",25514,1
"7154",25517,0
"7155",25519,0
"7156",25520,0
"7157",25524,1
"7158",25526,0
"7159",25527,0
"7160",25530,1
"7161",25535,1
"7162",25536,1
"7163",25538,0
"7164",25539,1
"7165",25541,0
"7166",25545,1
"7167",25548,0
"7168",25558,1
"7169",25559,1
"7170",25563,1
"7171",25567,1
"7172",25568,1
"7173",25576,0
"7174",25580,0
"7175",25582,1
"7176",25586,1
"7177",25589,1
"7178",25591,1
"7179",25597,1
"7180",25599,1
"7181",25603,1
"7182",25605,0
"7183",25609,0
"7184",25611,1
"7185",25612,0
"7186",25613,0
"7187",25618,0
"7188",25628,1
"7189",25638,1
"7190",25640,1
"7191",25641,1
"7192",25642,1
"7193",25643,1
"7194",25651,1
"7195",25656,1
"7196",25660,1
"7197",25662,0
"7198",25664,0
"7199",25665,0
"7200",25667,0
"7201",25668,0
"7202",25677,0
"7203",25678,0
"7204",25679,0
"7205",25680,0
"7206",25682,0
"7207",25683,0
"7208",25684,0
"7209",25689,0
"7210",25691,0
"7211",25696,0
"7212",25702,1
"7213",25704,1
"7214",25707,1
"7215",25710,0
"7216",25714,1
"7217",25723,0
"7218",25727,0
"7219",25733,1
"7220",25736,1
"7221",25737,1
"7222",25751,1
"7223",25754,1
"7224",25761,1
"7225",25776,0
"7226",25784,1
"7227",25785,0
"7228",25786,0
"7229",25787,1
"7230",25798,0
"7231",25801,1
"7232",25804,0
"7233",25807,0
"7234",25808,0
"7235",25809,0
"7236",25814,0
"7237",25816,1
"7238",25817,1
"7239",25820,0
"7240",25822,0
"7241",25829,1
"7242",25842,0
"7243",25844,0
"7244",25854,0
"7245",25862,1
"7246",25865,1
"7247",25867,1
"7248",25869,0
"7249",25871,0
"7250",25872,0
"7251",25874,1
"7252",25876,1
"7253",25882,1
"7254",25884,1
"7255",25890,1
"7256",25903,1
"7257",25906,1
"7258",25908,1
"7259",25909,1
"7260",25914,1
"7261",25915,1
"7262",25921,1
"7263",25930,1
"7264",25939,1
"7265",25941,1
"7266",25942,1
"7267",25944,0
"7268",25946,1
"7269",25950,1
"7270",25951,0
"7271",25954,1
"7272",25958,1
"7273",25962,0
"7274",25967,0
"7275",25968,0
"7276",25985,0
"7277",25987,1
"7278",25991,1
"7279",25993,1
"7280",25994,0
"7281",26000,1
"7282",26002,1
"7283",26003,1
"7284",26004,0
"7285",26006,0
"7286",26020,1
"7287",26021,1
"7288",26028,0
"7289",26030,0
"7290",26033,0
"7291",26036,1
"7292",26042,1
"7293",26048,1
"7294",26053,0
"7295",26056,0
"7296",26060,1
"7297",26065,0
"7298",26074,0
"7299",26076,0
"7300",26078,0
"7301",26081,0
"7302",26083,0
"7303",26084,0
"7304",26087,1
"7305",26092,0
"7306",26096,1
"7307",26103,0
"7308",26107,0
"7309",26110,1
"7310",26115,1
"7311",26119,1
"7312",26123,1
"7313",26128,0
"7314",26133,0
"7315",26136,0
"7316",26138,0
"7317",26139,0
"7318",26145,0
"7319",26147,0
"7320",26156,1
"7321",26157,1
"7322",26159,1
"7323",26160,1
"7324",26161,1
"7325",26162,1
"7326",26173,0
"7327",26175,0
"7328",26177,0
"7329",26179,0
"7330",26188,0
"7331",26189,0
"7332",26195,0
"7333",26200,0
"7334",26202,0
"7335",26206,1
"7336",26211,1
"7337",26214,1
"7338",26216,1
"7339",26218,1
"7340",26219,1
"7341",26221,0
"7342",26224,0
"7343",26226,0
"7344",26229,0
"7345",26233,0
"7346",26235,1
"7347",26237,0
"7348",26240,0
"7349",26243,0
"7350",26246,0
"7351",26248,0
"7352",26250,1
"7353",26254,0
"7354",26269,0
"7355",26270,0
"7356",26271,0
"7357",26273,0
"7358",26276,0
"7359",26277,1
"7360",26281,0
"7361",26285,0
"7362",26287,0
"7363",26290,0
"7364",26291,0
"7365",26292,0
"7366",26299,0
"7367",26301,0
"7368",26303,0
"7369",26304,0
"7370",26309,0
"7371",26313,0
"7372",26322,0
"7373",26327,0
"7374",26328,0
"7375",26330,0
"7376",26332,1
"7377",26334,0
"7378",26337,1
"7379",26351,0
"7380",26354,0
"7381",26360,1
"7382",26361,1
"7383",26366,0
"7384",26370,1
"7385",26371,0
"7386",26372,0
"7387",26376,0
"7388",26385,0
"7389",26386,0
"7390",26387,0
"7391",26393,0
"7392",26409,1
"7393",26411,1
"7394",26425,0
"7395",26432,0
"7396",26435,0
"7397",26436,0
"7398",26440,1
"7399",26441,1
"7400",26442,0
"7401",26446,0
"7402",26447,0
"7403",26448,1
"7404",26449,1
"7405",26450,0
"7406",26451,0
"7407",26452,0
"7408",26476,0
"7409",26482,0
"7410",26485,0
"7411",26486,0
"7412",26495,0
"7413",26497,0
"7414",26500,0
"7415",26502,0
"7416",26508,0
"7417",26513,0
"7418",26516,0
"7419",26518,0
"7420",26521,0
"7421",26529,0
"7422",26534,0
"7423",26538,0
"7424",26540,0
"7425",26545,0
"7426",26549,0
"7427",26551,0
"7428",26554,0
"7429",26563,0
"7430",26565,0
"7431",26566,0
"7432",26567,0
"7433",26569,1
"7434",26570,1
"7435",26573,1
"7436",26577,1
"7437",26580,0
"7438",26583,1
"7439",26585,0
"7440",26586,1
"7441",26589,0
"7442",26598,0
"7443",26600,0
"7444",26601,1
"7445",26602,1
"7446",26604,1
"7447",26610,1
"7448",26620,0
"7449",26630,0
"7450",26631,1
"7451",26632,0
"7452",26635,0
"7453",26636,1
"7454",26642,1
"7455",26655,0
"7456",26658,0
"7457",26659,1
"7458",26663,1
"7459",26665,1
"7460",26669,1
"7461",26675,1
"7462",26677,1
"7463",26680,0
"7464",26684,1
"7465",26685,0
"7466",26686,1
"7467",26688,1
"7468",26692,1
"7469",26696,1
"7470",26698,0
"7471",26701,1
"7472",26703,0
"7473",26708,1
"7474",26709,1
"7475",26713,1
"7476",26717,1
"7477",26718,1
"7478",26722,1
"7479",26730,0
"7480",26731,0
"7481",26732,1
"7482",26740,1
"7483",26754,1
"7484",26758,1
"7485",26760,1
"7486",26764,1
"7487",26781,0
"7488",26783,0
"7489",26784,0
"7490",26785,0
"7491",26786,0
"7492",26789,0
"7493",26791,1
"7494",26793,1
"7495",26797,0
"7496",26799,1
"7497",26803,1
"7498",26804,1
"7499",26807,1
"7500",26809,1
"7501",26812,1
"7502",26816,0
"7503",26829,1
"7504",26834,0
"7505",26835,0
"7506",26838,1
"7507",26848,0
"7508",26851,1
"7509",26854,1
"7510",26855,0
"7511",26859,0
"7512",26860,1
"7513",26861,1
"7514",26862,0
"7515",26863,0
"7516",26865,0
"7517",26873,0
"7518",26878,0
"7519",26879,0
"7520",26882,0
"7521",26889,0
"7522",26890,0
"7523",26894,0
"7524",26895,0
"7525",26901,0
"7526",26902,0
"7527",26903,0
"7528",26904,0
"7529",26910,0
"7530",26911,0
"7531",26913,0
"7532",26919,0
"7533",26925,0
"7534",26932,0
"7535",26933,0
"7536",26935,0
"7537",26937,0
"7538",26938,0
"7539",26939,0
"7540",26950,0
"7541",26957,0
"7542",26958,0
"7543",26964,0
"7544",26978,0
"7545",26980,1
"7546",26988,0
"7547",26994,0
"7548",27004,0
"7549",27007,0
"7550",27009,0
"7551",27011,0
"7552",27013,0
"7553",27015,0
"7554",27018,1
"7555",27028,0
"7556",27032,1
"7557",27033,1
"7558",27035,1
"7559",27048,0
"7560",27056,0
"7561",27059,0
"7562",27067,0
"7563",27069,0
"7564",27071,0
"7565",27073,0
"7566",27074,0
"7567",27076,0
"7568",27083,0
"7569",27085,0
"7570",27087,0
"7571",27088,0
"7572",27093,0
"7573",27094,0
"7574",27097,1
"7575",27108,0
"7576",27110,0
"7577",27112,0
"7578",27114,0
"7579",27115,0
"7580",27116,0
"7581",27118,0
"7582",27119,0
"7583",27127,0
"7584",27129,0
"7585",27135,0
"7586",27143,0
"7587",27145,0
"7588",27152,0
"7589",27155,0
"7590",27156,0
"7591",27158,0
"7592",27169,1
"7593",27170,0
"7594",27172,1
"7595",27177,1
"7596",27180,1
"7597",27181,1
"7598",27184,0
"7599",27190,0
"7600",27194,0
"7601",27195,0
"7602",27196,0
"7603",27197,0
"7604",27200,0
"7605",27201,0
"7606",27202,0
"7607",27203,0
"7608",27210,0
"7609",27228,1
"7610",27231,0
"7611",27233,0
"7612",27234,0
"7613",27235,0
"7614",27243,0
"7615",27245,0
"7616",27248,0
"7617",27252,0
"7618",27253,0
"7619",27260,0
"7620",27263,0
"7621",27265,0
"7622",27267,0
"7623",27272,0
"7624",27273,0
"7625",27274,0
"7626",27275,0
"7627",27276,0
"7628",27278,0
"7629",27286,1
"7630",27288,0
"7631",27290,0
"7632",27298,0
"7633",27301,0
"7634",27305,1
"7635",27306,1
"7636",27307,0
"7637",27308,1
"7638",27312,0
"7639",27318,0
"7640",27319,0
"7641",27323,0
"7642",27326,0
"7643",27333,0
"7644",27340,1
"7645",27342,0
"7646",27343,1
"7647",27345,1
"7648",27346,1
"7649",27348,0
"7650",27352,0
"7651",27355,0
"7652",27358,0
"7653",27359,1
"7654",27360,0
"7655",27361,1
"7656",27367,0
"7657",27370,0
"7658",27371,0
"7659",27373,0
"7660",27378,0
"7661",27381,0
"7662",27384,0
"7663",27386,0
"7664",27391,0
"7665",27395,0
"7666",27397,0
"7667",27407,0
"7668",27413,1
"7669",27416,0
"7670",27418,1
"7671",27419,1
"7672",27422,1
"7673",27426,1
"7674",27431,0
"7675",27432,0
"7676",27437,0
"7677",27439,1
"7678",27440,0
"7679",27442,1
"7680",27446,0
"7681",27451,0
"7682",27453,0
"7683",27456,0
"7684",27464,0
"7685",27467,0
"7686",27468,1
"7687",27474,0
"7688",27475,0
"7689",27476,0
"7690",27477,0
"7691",27483,1
"7692",27486,0
"7693",27488,1
"7694",27492,1
"7695",27497,1
"7696",27503,0
"7697",27505,1
"7698",27509,0
"7699",27512,1
"7700",27513,1
"7701",27515,1
"7702",27517,1
"7703",27520,1
"7704",27522,1
"7705",27526,1
"7706",27528,1
"7707",27529,1
"7708",27530,0
"7709",27531,0
"7710",27534,0
"7711",27536,0
"7712",27537,0
"7713",27543,0
"7714",27547,0
"7715",27550,0
"7716",27551,0
"7717",27552,0
"7718",27556,0
"7719",27557,0
"7720",27559,0
"7721",27563,1
"7722",27566,1
"7723",27567,0
"7724",27568,0
"7725",27569,0
"7726",27570,0
"7727",27573,1
"7728",27576,0
"7729",27577,0
"7730",27588,1
"7731",27590,0
"7732",27600,0
"7733",27604,1
"7734",27607,0
"7735",27609,0
"7736",27611,0
"7737",27617,1
"7738",27623,1
"7739",27643,1
"7740",27648,1
"7741",27650,1
"7742",27656,1
"7743",27660,1
"7744",27662,0
"7745",27668,0
"7746",27670,0
"7747",27682,0
"7748",27684,0
"7749",27686,1
"7750",27690,1
"7751",27693,1
"7752",27708,1
"7753",27709,1
"7754",27710,1
"7755",27716,0
"7756",27719,0
"7757",27721,0
"7758",27728,0
"7759",27731,0
"7760",27732,1
"7761",27736,1
"7762",27739,1
"7763",27741,1
"7764",27743,0
"7765",27749,1
"7766",27750,1
"7767",27754,0
"7768",27763,0
"7769",27768,1
"7770",27774,0
"7771",27788,0
"7772",27790,0
"7773",27793,0
"7774",27805,0
"7775",27806,0
"7776",27810,1
"7777",27815,1
"7778",27816,1
"7779",27817,1
"7780",27826,1
"7781",27836,1
"7782",27841,0
"7783",27842,0
"7784",27845,1
"7785",27849,0
"7786",27851,0
"7787",27852,1
"7788",27855,1
"7789",27856,1
"7790",27857,0
"7791",27868,0
"7792",27873,0
"7793",27875,1
"7794",27876,0
"7795",27878,0
"7796",27879,0
"7797",27881,0
"7798",27886,0
"7799",27887,0
"7800",27893,1
"7801",27896,0
"7802",27899,0
"7803",27900,0
"7804",27902,0
"7805",27905,0
"7806",27907,0
"7807",27908,0
"7808",27921,0
"7809",27928,0
"7810",27931,0
"7811",27936,0
"7812",27939,0
"7813",27942,0
"7814",27945,1
"7815",27949,1
"7816",27954,1
"7817",27961,1
"7818",27964,1
"7819",27965,1
"7820",27966,1
"7821",27968,0
"7822",27980,0
"7823",27981,0
"7824",27995,1
"7825",27997,1
"7826",27999,1
"7827",28000,1
"7828",28002,1
"7829",28012,0
"7830",28018,0
"7831",28020,1
"7832",28022,0
"7833",28023,1
"7834",28025,0
"7835",28026,0
"7836",28030,1
"7837",28041,0
"7838",28044,1
"7839",28052,1
"7840",28053,1
"7841",28056,1
"7842",28057,1
"7843",28060,1
"7844",28062,0
"7845",28063,0
"7846",28070,1
"7847",28076,0
"7848",28079,0
"7849",28081,1
"7850",28082,1
"7851",28084,0
"7852",28087,0
"7853",28089,0
"7854",28093,0
"7855",28096,0
"7856",28098,0
"7857",28102,0
"7858",28106,1
"7859",28113,1
"7860",28116,0
"7861",28119,0
"7862",28130,0
"7863",28131,0
"7864",28136,0
"7865",28137,0
"7866",28144,0
"7867",28147,1
"7868",28157,0
"7869",28158,0
"7870",28168,0
"7871",28169,0
"7872",28170,0
"7873",28177,0
"7874",28182,0
"7875",28183,0
"7876",28189,0
"7877",28192,1
"7878",28197,1
"7879",28199,1
"7880",28202,1
"7881",28207,1
"7882",28213,1
"7883",28216,1
"7884",28217,1
"7885",28223,1
"7886",28225,1
"7887",28226,1
"7888",28235,1
"7889",28236,1
"7890",28239,1
"7891",28240,1
"7892",28241,1
"7893",28246,1
"7894",28254,1
"7895",28256,1
"7896",28259,0
"7897",28263,1
"7898",28264,1
"7899",28268,1
"7900",28270,0
"7901",28272,0
"7902",28273,0
"7903",28281,1
"7904",28282,1
"7905",28288,1
"7906",28289,1
"7907",28291,1
"7908",28295,1
"7909",28306,0
"7910",28308,0
"7911",28310,0
"7912",28312,1
"7913",28320,1
"7914",28325,0
"7915",28332,1
"7916",28333,1
"7917",28334,1
"7918",28337,1
"7919",28339,1
"7920",28343,0
"7921",28346,1
"7922",28350,0
"7923",28353,0
"7924",28355,0
"7925",28357,0
"7926",28359,0
"7927",28360,0
"7928",28364,0
"7929",28368,1
"7930",28373,0
"7931",28376,0
"7932",28379,1
"7933",28381,1
"7934",28382,1
"7935",28384,0
"7936",28388,0
"7937",28393,0
"7938",28395,1
"7939",28403,1
"7940",28405,1
"7941",28410,1
"7942",28411,1
"7943",28423,0
"7944",28425,0
"7945",28432,0
"7946",28436,1
"7947",28437,1
"7948",28442,1
"7949",28448,0
"7950",28451,0
"7951",28454,0
"7952",28458,0
"7953",28462,1
"7954",28466,0
"7955",28467,1
"7956",28469,0
"7957",28480,0
"7958",28482,1
"7959",28485,0
"7960",28487,1
"7961",28488,1
"7962",28496,1
"7963",28499,1
"7964",28506,1
"7965",28507,0
"7966",28509,1
"7967",28521,1
"7968",28523,1
"7969",28526,1
"7970",28528,1
"7971",28529,1
"7972",28535,1
"7973",28538,1
"7974",28539,1
"7975",28540,1
"7976",28542,1
"7977",28544,1
"7978",28547,1
"7979",28548,1
"7980",28550,0
"7981",28559,1
"7982",28561,0
"7983",28564,0
"7984",28569,0
"7985",28572,0
"7986",28573,1
"7987",28577,1
"7988",28578,1
"7989",28590,1
"7990",28595,1
"7991",28597,1
"7992",28599,1
"7993",28606,1
"7994",28607,0
"7995",28611,0
"7996",28614,0
"7997",28615,0
"7998",28616,0
"7999",28618,0
"8000",28620,0
"8001",28623,1
"8002",28625,1
"8003",28629,0
"8004",28631,0
"8005",28636,0
"8006",28641,1
"8007",28647,1
"8008",28650,1
"8009",28651,1
"8010",28656,1
"8011",28667,0
"8012",28668,0
"8013",28669,0
"8014",28670,0
"8015",28671,0
"8016",28673,0
"8017",28685,0
"8018",28686,0
"8019",28691,0
"8020",28694,1
"8021",28699,0
"8022",28700,0
"8023",28703,0
"8024",28706,1
"8025",28710,0
"8026",28713,0
"8027",28716,0
"8028",28719,0
"8029",28729,0
"8030",28731,0
"8031",28734,0
"8032",28737,0
"8033",28739,0
"8034",28741,0
"8035",28743,0
"8036",28745,0
"8037",28750,1
"8038",28752,0
"8039",28754,0
"8040",28755,1
"8041",28756,1
"8042",28760,1
"8043",28763,0
"8044",28764,0
"8045",28769,0
"8046",28775,1
"8047",28780,0
"8048",28782,0
"8049",28789,1
"8050",28793,1
"8051",28795,0
"8052",28806,0
"8053",28808,0
"8054",28809,0
"8055",28810,0
"8056",28814,1
"8057",28816,1
"8058",28817,0
"8059",28820,0
"8060",28823,0
"8061",28827,0
"8062",28831,0
"8063",28833,0
"8064",28846,0
"8065",28852,0
"8066",28853,0
"8067",28856,0
"8068",28858,0
"8069",28859,0
"8070",28866,1
"8071",28870,1
"8072",28871,1
"8073",28873,0
"8074",28876,0
"8075",28879,0
"8076",28882,0
"8077",28885,0
"8078",28887,0
"8079",28888,0
"8080",28889,0
"8081",28892,0
"8082",28893,0
"8083",28895,0
"8084",28896,0
"8085",28897,1
"8086",28898,0
"8087",28903,0
"8088",28909,0
"8089",28911,1
"8090",28912,1
"8091",28916,1
"8092",28917,1
"8093",28920,0
"8094",28923,0
"8095",28927,0
"8096",28929,0
"8097",28935,0
"8098",28936,0
"8099",28944,0
"8100",28947,0
"8101",28948,0
"8102",28950,0
"8103",28951,0
"8104",28953,0
"8105",28954,0
"8106",28955,0
"8107",28961,0
"8108",28962,1
"8109",28967,0
"8110",28968,0
"8111",28970,0
"8112",28972,0
"8113",28979,1
"8114",28980,1
"8115",28984,1
"8116",28985,1
"8117",28987,1
"8118",28989,0
"8119",28990,0
"8120",28992,0
"8121",28998,0
"8122",28999,0
"8123",29001,0
"8124",29002,0
"8125",29007,0
"8126",29011,0
"8127",29012,0
"8128",29014,0
"8129",29020,0
"8130",29021,0
"8131",29022,0
"8132",29023,0
"8133",29025,0
"8134",29030,0
"8135",29033,0
"8136",29034,0
"8137",29037,1
"8138",29043,1
"8139",29045,1
"8140",29054,0
"8141",29055,0
"8142",29060,0
"8143",29066,0
"8144",29067,0
"8145",29071,0
"8146",29078,0
"8147",29080,0
"8148",29090,1
"8149",29093,1
"8150",29095,1
"8151",29098,1
"8152",29099,1
"8153",29101,1
"8154",29103,0
"8155",29104,0
"8156",29105,0
"8157",29107,0
"8158",29108,0
"8159",29110,0
"8160",29116,0
"8161",29117,0
"8162",29127,0
"8163",29132,0
"8164",29135,0
"8165",29140,0
"8166",29153,0
"8167",29161,1
"8168",29164,1
"8169",29165,1
"8170",29173,0
"8171",29174,0
"8172",29175,0
"8173",29178,0
"8174",29180,0
"8175",29183,0
"8176",29184,0
"8177",29188,0
"8178",29194,0
"8179",29197,0
"8180",29198,0
"8181",29199,1
"8182",29200,0
"8183",29201,0
"8184",29203,0
"8185",29204,0
"8186",29205,0
"8187",29206,0
"8188",29211,0
"8189",29212,0
"8190",29217,0
"8191",29230,0
"8192",29235,0
"8193",29241,0
"8194",29244,0
"8195",29249,0
"8196",29251,0
"8197",29252,0
"8198",29253,0
"8199",29254,0
"8200",29255,0
"8201",29265,0
"8202",29270,1
"8203",29274,1
"8204",29278,1
"8205",29279,1
"8206",29286,0
"8207",29287,0
"8208",29292,0
"8209",29295,0
"8210",29302,0
"8211",29303,1
"8212",29304,0
"8213",29305,1
"8214",29310,0
"8215",29316,0
"8216",29319,0
"8217",29326,0
"8218",29330,0
"8219",29336,1
"8220",29339,1
"8221",29346,0
"8222",29348,0
"8223",29363,1
"8224",29365,1
"8225",29366,1
"8226",29369,1
"8227",29373,1
"8228",29374,1
"8229",29377,0
"8230",29378,0
"8231",29383,0
"8232",29385,0
"8233",29387,0
"8234",29389,0
"8235",29396,0
"8236",29412,0
"8237",29415,0
"8238",29417,0
"8239",29418,0
"8240",29426,0
"8241",29434,0
"8242",29438,1
"8243",29440,1
"8244",29443,1
"8245",29446,1
"8246",29459,1
"8247",29463,1
"8248",29465,0
"8249",29473,0
"8250",29476,1
"8251",29483,1
"8252",29488,0
"8253",29495,0
"8254",29496,0
"8255",29504,0
"8256",29518,1
"8257",29522,0
"8258",29523,0
"8259",29524,0
"8260",29525,1
"8261",29526,1
"8262",29528,1
"8263",29530,0
"8264",29531,1
"8265",29534,1
"8266",29535,1
"8267",29544,0
"8268",29545,0
"8269",29557,0
"8270",29559,0
"8271",29561,0
"8272",29562,0
"8273",29563,0
"8274",29564,1
"8275",29567,1
"8276",29571,1
"8277",29573,0
"8278",29578,0
"8279",29589,1
"8280",29591,0
"8281",29594,1
"8282",29598,0
"8283",29600,0
"8284",29610,1
"8285",29612,1
"8286",29613,0
"8287",29614,1
"8288",29615,1
"8289",29622,1
"8290",29625,1
"8291",29626,0
"8292",29628,1
"8293",29630,1
"8294",29631,0
"8295",29632,0
"8296",29636,0
"8297",29638,0
"8298",29640,0
"8299",29646,0
"8300",29658,0
"8301",29660,0
"8302",29664,1
"8303",29668,1
"8304",29669,1
"8305",29673,1
"8306",29678,0
"8307",29679,0
"8308",29688,0
"8309",29693,1
"8310",29695,0
"8311",29696,1
"8312",29708,1
"8313",29713,0
"8314",29715,0
"8315",29720,1
"8316",29722,1
"8317",29724,1
"8318",29725,1
"8319",29726,1
"8320",29731,0
"8321",29733,0
"8322",29743,0
"8323",29745,0
"8324",29747,0
"8325",29748,0
"8326",29754,0
"8327",29757,0
"8328",29759,1
"8329",29761,1
"8330",29764,1
"8331",29766,1
"8332",29770,0
"8333",29772,0
"8334",29779,1
"8335",29781,1
"8336",29786,1
"8337",29790,1
"8338",29792,1
"8339",29801,0
"8340",29803,0
"8341",29804,0
"8342",29818,0
"8343",29821,0
"8344",29822,0
"8345",29824,0
"8346",29828,1
"8347",29829,0
"8348",29833,0
"8349",29836,0
"8350",29837,0
"8351",29844,1
"8352",29847,0
"8353",29849,0
"8354",29859,0
"8355",29862,0
"8356",29871,0
"8357",29872,0
"8358",29876,0
"8359",29882,0
"8360",29884,0
"8361",29890,0
"8362",29894,0
"8363",29895,0
"8364",29897,0
"8365",29901,1
"8366",29904,0
"8367",29908,0
"8368",29909,0
"8369",29911,0
"8370",29912,0
"8371",29916,0
"8372",29922,0
"8373",29924,0
"8374",29925,0
"8375",29926,0
"8376",29927,0
"8377",29931,0
"8378",29936,0
"8379",29938,1
"8380",29947,0
"8381",29948,0
"8382",29953,0
"8383",29956,1
"8384",29959,1
"8385",29963,0
"8386",29964,0
"8387",29967,0
"8388",29970,0
"8389",29974,1
"8390",29975,0
"8391",29980,1
"8392",29985,0
"8393",29986,0
"8394",29987,0
"8395",29989,0
"8396",29990,0
"8397",29992,0
"8398",29993,0
"8399",29999,0
"8400",30001,0
"8401",30008,0
"8402",30010,0
"8403",30012,0
"8404",30014,0
"8405",30018,0
"8406",30019,0
"8407",30024,0
"8408",30026,0
"8409",30029,0
"8410",30032,0
"8411",30035,0
"8412",30043,0
"8413",30044,0
"8414",30045,1
"8415",30047,0
"8416",30048,0
"8417",30050,0
"8418",30054,0
"8419",30056,0
"8420",30057,0
